id,finishingType,readyToMove,IsCompound,npv,npvPerMeter,totalPrice,pricePerMeter,deliveryMonth,deliveryYear,IsPrimarySale,hasRealEstateFinancing,unitType,bua,bedrooms,bathrooms,land,garage,city.nameEnglish,district.nameEnglish,region.nameEnglish,compound.nameEnglish,developer.nameEnglish,financialPlan.downPayment,financialPlan.numberOfYears,financialPlan.monthlyPayment
61a49921926ab0aa0afa813f,ff,1,1,4000000,17241,4000000,17241,11,2021,0,1,chalet,232,3,3,302,1,North Coast,Sidi Abdel Rahman,Matrouh,Hacienda Bay,Palm Hills,4000000,0,0
618d384450988ed12f694afc,ff,1,0,2500000,10638,2500000,10638,11,2021,0,0,apartment,235,3,2,235,0,Giza,Dokki,Greater Cairo,,,2500000,0,0
61892ed3a0af6f15abf19400,cs,0,1,9500000,22300,9500000,22300,1,2022,0,0,villa,426,4,3,686,1,Giza,6th October City,Greater Cairo,Bamboo Palm Hills,,9500000,0,0
61b77147deb36dd027186f76,ff,0,1,6801718,13523,19388888,38547,3,2024,1,0,villa,503,5,6,336,1,Giza,Sheikh Zayed City,Greater Cairo,Cairo Gate,Emaar Misr,969444,8,191869
61bdcd94e963318ba6f2383b,ff,0,1,6525659,22738,17574888,61237,12,2022,1,0,town house,287,4,5,246,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,1405991,8,168426
61c8953c4b94e78d4dfdddc7,ff,1,1,1100000,12222,1100000,12222,12,2021,0,0,apartment,90,2,1,0,1,Cairo,New Cairo,Greater Cairo,Rehab City First Phase,talaat moustafa group,1100000,0,0
61969b49d429fbcb38a51a6d,ff,1,0,1750000,8750,1750000,8750,1,2021,0,0,apartment,200,3,3,200,1,Cairo,Madinaty,Greater Cairo,,,1750000,0,0
61bdc417e963318ba6f2370b,ff,0,1,4171951,17384,11235888,46817,7,2023,1,0,apartment,240,3,4,240,1,Cairo,Mokattam,Greater Cairo,Uptown Cairo,Emaar Misr,898871,8,107677
61d19d4961795c05c0c100d0,ff,1,1,3560000,20000,3560000,20000,1,2021,0,0,duplex,178,2,3,178,0,Cairo,New Cairo,Greater Cairo,Porto New Cairo,Porto Group,3560000,0,0
618902edc9d894e71c0b3b74,ff,1,1,4250000,17347,4250000,17347,8,2021,0,0,apartment,245,3,4,245,1,Cairo,New Cairo,Greater Cairo,Katameya Plaza,,4250000,0,0
618d7c0a50ac7c17e1df53d8,cs,1,1,4716500,14079,4716500,14079,1,2021,0,0,town house,335,3,3,365,1,Giza,6th October City,Greater Cairo,Joulz,INERTIA,4716500,0,0
61892a0526deab16b7e257e4,cs,1,1,4250000,22606,4250000,22606,4,2021,0,1,apartment,188,3,3,188,1,Cairo,New Cairo,Greater Cairo,Villette,Sodic,4250000,0,0
61cc5c9d7f3ac73df7fc865e,ff,1,1,2399997,20870,2399997,20870,1,2021,0,0,chalet,115,2,2,115,0,North Coast,Al Alamein,Matrouh,Amwaj,Al Ahly Sabbour developments,2399997,0,0
619396fa50ac7c17e1e0f84d,cs,1,1,18000000,51429,18000000,51429,1,2021,0,0,villa,350,4,4,860,1,North Coast,Sidi Abdel Rahman,Matrouh,Hacienda Bay,Palm Hills,18000000,0,0
6189317226deab16b7e25ae4,ff,1,1,6500000,33505,6500000,33505,5,2021,0,0,apartment,194,3,3,194,1,Cairo,New Cairo,Greater Cairo,Cairo Festival City,Al-Futtaim Group,6500000,0,0
6182c8346d16b6614cbe5959,ff,1,1,10000000,26316,10000000,26316,11,2021,0,0,villa,380,3,3,550,1,Cairo,New Cairo,Greater Cairo,El Rehab Extension,talaat moustafa group,10000000,0,0
618aa82f306b3be4d0199ab6,ff,1,1,14000000,42813,14000000,42813,5,2021,0,0,villa,327,3,3,400,1,Cairo,New Cairo,Greater Cairo,Hyde Park,HYDE PARK Development,14000000,0,0
618d284c9bb23202531dca15,ff,1,1,7000000,13889,7000000,13889,1,2021,0,0,town house,504,5,5,314,1,North Coast,Sidi Abdel Rahman,Matrouh,Hacienda Bay,Palm Hills,7000000,0,0
61d18bc17f3ac73df7fe2223,ff,1,1,21000000,26250,21000000,26250,1,2021,0,0,villa,800,6,6,800,0,Suez,Al Ain Al Sokhna,Red Sea,La Vista 6,la vista developments,21000000,0,0
619670dcf112cc1c07a334ed,cs,1,0,7000000,21212,7000000,21212,1,2021,0,0,villa,330,4,4,730,1,Cairo,Madinaty,Greater Cairo,,,7000000,0,0
6182b9a88ba090c204ddc59f,ff,1,1,1750000,13359,1750000,13359,11,2021,0,0,apartment,131,3,2,131,1,Cairo,New Cairo,Greater Cairo,El Rehab Extension,talaat moustafa group,1750000,0,0
61cdbbd861795c05c0bff276,ff,1,1,1050000,14000,1050000,14000,12,2021,0,0,chalet,75,2,1,75,0,Suez,Al Ain Al Sokhna,Red Sea,Piacera,,1050000,0,0
61a34f474789eebeb473c114,ff,1,0,2400000,10909,2400000,10909,11,2021,0,0,apartment,220,3,3,220,1,Giza,Sheikh Zayed City,Greater Cairo,,,2400000,0,0
618834451fddc365530d57dc,cs,1,1,790000,6077,790000,6077,10,2021,0,0,apartment,130,2,2,130,1,Giza,6th October City,Greater Cairo,Garden Hills,,790000,0,0
6193205e9bb23202531fa689,ff,1,1,7200000,21176,7200000,21176,6,2021,0,0,twin house,340,3,4,466,1,Giza,Sheikh Zayed City,Greater Cairo,Royal Meadows,,7200000,0,0
6187e7d41fddc365530d4895,cs,1,1,4300000,13272,4300000,13272,9,2021,0,0,i-villa,324,4,4,350,1,Cairo,New Cairo,Greater Cairo,Mountain View Hyde Park,Mountain View,4300000,0,0
61b71f32c431ac714b6ec25f,ff,0,1,10435706,33883,29747888,96585,4,2023,1,0,apartment,308,4,5,308,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,1487394,8,294380
619407fa50988ed12f6b4d84,ff,1,1,12500000,46642,12500000,46642,1,2021,0,0,twin house,268,4,4,330,1,North Coast,Sidi Abdel Rahman,Matrouh,Marassi,Emaar Misr,12500000,0,0
618c0ef250988ed12f690ac1,ff,1,1,24000000,36036,24000000,36036,1,2021,0,0,villa,666,5,6,879,1,Cairo,New Cairo,Greater Cairo,Villar,,24000000,0,0
61c08f38c945558b837fdc89,ff,1,1,4250000,16732,4250000,16732,1,2021,0,0,i-villa,254,3,3,254,1,Giza,6th October City,Greater Cairo,Mountain View Giza Plateau,,4250000,0,0
61eff66aec1836507dc952fa,ff,1,0,2500000,14286,2500000,14286,1,2021,0,0,apartment,175,3,1,1,0,Giza,Mohandessin,Greater Cairo,,,2500000,0,0
6189380bc9d894e71c0b4a8e,ff,1,0,5600000,18667,5600000,18667,1,2021,0,0,apartment,300,4,4,300,1,Cairo,Zamalek,Greater Cairo,,,5600000,0,0
61f95137103c79e927606c48,ff,1,1,750000,7500,750000,7500,2,2021,0,0,chalet,100,2,2,0,0,Suez,Al Ain Al Sokhna,Red Sea,Porto Sokhna,,750000,0,0
